id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,54,test,Prioritise1,1,triangle,cross,circle,square,"1.0,-0.29113614091237483,-0.20140827106110581","1.0,-0.007413941176475647,0.4855113905503705","0.2277843781848521,0.3627318956570289,0.6269388339435948","0.4864131283203974,0.38292092452220805,-1.0",4,310,252,122,"1.0,-0.007413941176475647,0.4855113905503705",310,"0.4981526525436166,0.3791643150394166,-1.0",121,255,6.634385100000145
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,55,test,NoPrioritise,1,cross,circle,square,triangle,"1.0,-0.18904346603826983,-0.637249894721835","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,0.1513135807267587,-1.0","0.4511598862406947,0.28958122135142217,0.6706112376461497",31,174,78,267,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545",174,"-0.15325530146069954,0.47850880592239364,0.23567289266690317",210,287,6.588349899999912
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,56,test,Prioritise2,2,circle,square,triangle,cross,"-0.15087465470231598,0.47711162872615454,0.24867635980838454","1.0,-0.08353952619481586,-1.0","0.15741439024530024,0.4651753747362595,-0.7441898531558468","1.0,-0.06229796743051119,0.4171389626044979",211,46,152,317,"0.15741439024530024,0.4651753747362595,-0.7441898531558468",152,"-0.14981892062729885,0.491997057231198,0.04039774195876733",196,12,4.355862600000137
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,57,test,Prioritise4,3,circle,cross,square,triangle,"0.28536486694739915,0.3449661378960809,0.6441272460635925","0.5453823652594301,0.36344457638027117,-1.0","-0.04985376064386149,0.4926777683571715,-0.2733707743273047","1.0,-0.266139671692747,-0.3844942650329082",256,117,176,16,"1.0,-0.266139671692747,-0.3844942650329082",16,"1.0,-0.2759589912597996,-0.3378595329546661",13,205,3.3500017999999727
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,58,test,Prioritise1,0,triangle,square,cross,circle,"1.0,0.13084904670314157,-1.0","-0.15857178695416452,0.48845422840718666,0.1127707600476957","0.3373683384989987,0.425614728337375,-1.0","0.18599750731146814,0.3752337008299145,0.6114718629309206",75,201,135,249,"1.0,0.13084904670314157,-1.0",75,"-0.12384754992127334,0.4656289401720195,0.3355818842165046",218,338,8.365026700000044
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,59,test,Prioritise1,0,square,triangle,circle,cross,"1.0,-0.015267259554568757,0.4762913260168815","0.47470490157818523,0.38660875671905104,-1.0","1.0,-0.10580765013847959,-0.9756165541078137","-0.15691856372514257,0.4811251279442219,0.20925454252068332",311,123,43,208,"1.0,-0.015267259554568757,0.4762913260168815",311,"1.0,-0.0932311933171065,0.374286934875081",321,326,3.3212447999999313
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,60,test,Prioritise2,0,circle,triangle,cross,square,"0.4282253351913974,0.40067838587068505,-1.0","-0.1598212484830719,0.4866460428277808,0.1409432704458322","1.0,-0.266139671692747,-0.3844942650329082","0.9439739668489959,0.07017173146500566,0.5667550331301558",127,203,16,300,"0.4282253351913974,0.40067838587068505,-1.0",127,"0.18759316868675757,0.45946387343509576,-0.8398972692549822",149,140,4.455150900000035
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,61,test,NoPrioritise,3,square,cross,circle,triangle,"0.04661056885000425,0.4151827959781793,0.5366388806382338","0.4864131283203974,0.38292092452220805,-1.0","1.0,-0.1558548551326704,-0.7405909184559469","0.011345098196205106,0.4870029319956142,-0.41073039696963887",238,122,36,168,"0.011345098196205106,0.4870029319956142,-0.41073039696963887",168,"0.07186027412725471,0.47920645949573504,-0.5409731165987569",161,222,6.038001400000212
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,62,test,Prioritise1,1,triangle,square,circle,cross,"1.0,-0.21761393967782516,0.1537648375256555","1.0,-0.1558548551326704,-0.7405909184559469","0.8885895249151152,0.10029123080933622,0.593298310174416","-0.10043403746491275,0.49495767021285575,-0.14337977127983403",339,36,296,184,"1.0,-0.1558548551326704,-0.7405909184559469",36,"1.0,-0.28331765203541326,-0.06912673399707303",355,206,3.4383429000001797
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,63,test,Prioritise1,3,cross,square,circle,triangle,"0.27079222332264496,0.349525727356639,0.6402021298134932","0.8307090529045498,0.2453327610063578,-1.0","1.0,-0.07604755533137741,-1.0","0.011345098196205106,0.4870029319956142,-0.41073039696963887",255,93,47,168,"0.011345098196205106,0.4870029319956142,-0.41073039696963887",168,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,242,3.6829468999999335
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,64,test,NoPrioritise,0,triangle,cross,circle,square,"0.4665589352747248,0.2840716923699367,0.6714844115718321","-0.05680994196765965,0.4931478034098584,-0.2567707460520542","1.0,-0.05449202187079283,0.427438243059558","1.0,0.14454808295369936,-1.0",268,177,316,77,"0.4665589352747248,0.2840716923699367,0.6714844115718321",268,"0.7428418032534498,0.17196979648312705,0.6434837115546581",286,266,3.0169075999999677
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,65,test,Prioritise4,2,cross,square,triangle,circle,"0.0809641014742315,0.4778728517952051,-0.560834903418019","0.7726890832158932,0.15810653737494773,0.6353563968956581","1.0,-0.27567226916307197,-0.025990342729996674","1.0,-0.1694459751095364,-0.6968170409133772",160,288,352,34,"1.0,-0.27567226916307197,-0.025990342729996674",352,"1.0,-0.2784883645829067,-0.04031082501765193",353,57,2.1063961999998355
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,66,test,Prioritise1,0,circle,cross,triangle,square,"0.45139045294854396,0.393779284417197,-1.0","1.0,-0.23930972970484676,0.09987881270213972","0.9303101871846857,0.07776559495072588,0.5737236459068971","-0.045760705841983884,0.4412666063320212,0.45569155140365925",125,343,299,229,"0.45139045294854396,0.393779284417197,-1.0",125,"0.15741439024530024,0.4651753747362595,-0.7441898531558468",152,218,3.1540055000000393
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,67,test,NoPrioritise,2,triangle,circle,cross,square,"1.0,0.13084904670314157,-1.0","0.7578023835242338,0.165070026077772,0.63954193062201","-0.15087465470231598,0.47711162872615454,0.24867635980838454","0.4864131283203974,0.38292092452220805,-1.0",75,287,211,122,"-0.15087465470231598,0.47711162872615454,0.24867635980838454",211,"0.8771865507724368,0.22170185938115816,-1.0",89,262,4.777219399999922
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,68,test,NoPrioritise,1,square,cross,triangle,circle,"-0.1598212484830719,0.4866460428277808,0.1409432704458322","0.3373683384989987,0.425614728337375,-1.0","0.5438403016684124,0.25535465854340766,0.6719910833849003","1.0,-0.1801231371030828,0.23165973332613699",203,135,273,333,"0.3373683384989987,0.425614728337375,-1.0",135,"0.38240568475417525,0.4136729392938614,-1.0",131,355,3.305616099999952
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,69,test,NoPrioritise,0,square,cross,circle,triangle,"1.0,-0.045861603138592444,-1.0","1.0,-0.0855518419522695,0.38524161028667625","0.6056610145008174,0.2310032177113197,0.6677762187869551","0.07186027412725471,0.47920645949573504,-0.5409731165987569",51,320,277,161,"1.0,-0.045861603138592444,-1.0",51,"-0.1582066093163167,0.48234509352938293,0.19584550247902222",207,306,3.285769999999957
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,70,test,Prioritise2,3,square,circle,triangle,cross,"-0.06359610428535867,0.4935649245563736,-0.24027710533734647","1.0,-0.28545618498147696,-0.27665271730440133","0.21370971933434912,0.36697709911931464,0.6220261074603506","0.3373683384989987,0.425614728337375,-1.0",178,9,251,135,"0.3373683384989987,0.425614728337375,-1.0",135,"1.0,-0.12344048141961106,0.3289459564990056",325,233,6.007674499999894
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,71,test,Prioritise3,2,circle,square,cross,triangle,"0.557247182986663,0.35934004439537626,-1.0","1.0,0.10990102188412854,-1.0","-0.15913672951032076,0.48350679120805196,0.18230705521727808","0.7726890832158932,0.15810653737494773,0.6353563968956581",116,72,206,288,"-0.15913672951032076,0.48350679120805196,0.18230705521727808",206,"1.0,-0.19319706407583936,0.20612000948251996",335,238,10.988116999999875
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,72,test,Prioritise1,3,triangle,square,cross,circle,"1.0,-0.28849207683894174,-0.11276294357485506","0.1377313063497616,0.46869198128419454,-0.6923217342230605","-0.15936350859590664,0.487578374203653,0.1269149288768463","1.0,0.1513135807267587,-1.0",358,154,202,78,"1.0,0.1513135807267587,-1.0",78,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,14,5.351653199999873
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,73,test,Prioritise3,2,circle,triangle,square,cross,"0.21370971933434912,0.36697709911931464,0.6220261074603506","0.1377313063497616,0.46869198128419454,-0.6923217342230605","1.0,-0.030978196634575572,0.4572913763932509","0.8423878648894922,0.2395276862660105,-1.0",251,154,313,92,"1.0,-0.030978196634575572,0.4572913763932509",313,"1.0,0.023895135487088437,0.520455959599228",306,62,2.909469600000193
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,74,test,Prioritise1,1,circle,triangle,cross,square,"0.8022226392771252,0.14399413187212562,0.6262603189685363","1.0,-0.06852917744512788,-1.0","0.8072476110492377,0.25673500061136667,-1.0","0.18759316868675757,0.45946387343509576,-0.8398972692549822",290,48,95,149,"1.0,-0.06852917744512788,-1.0",48,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,242,6.451411300000018
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,75,test,NoPrioritise,1,cross,triangle,square,circle,"1.0,-0.20752138035248524,-0.5823144238115788","1.0,-0.07783297952557244,0.3960373748090056","0.4204673865307198,0.3003640950728248,0.6680936776579738","0.7123805921607476,0.2995277721370815,-1.0",28,319,265,103,"1.0,-0.07783297952557244,0.3960373748090056",319,"1.0,-0.15960027999342463,0.2690977661520819",330,215,2.3533687999999984
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,76,test,Prioritise4,0,square,cross,circle,triangle,"0.9677931896988998,0.1712594071065523,-1.0","-0.12085421394465079,0.49482727509491764,-0.08063336981743141","0.3446475566939091,0.32593623267112437,0.6573177271493604","1.0,-0.223312447401106,0.14042906010430367",81,188,260,340,"0.9677931896988998,0.1712594071065523,-1.0",81,"0.5128942075651803,0.26707393527284795,0.6725600501236935",271,18,3.0586137999998755
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,77,test,Prioritise2,2,circle,triangle,square,cross,"-0.020427730643879483,0.49026716567376205,-0.3409363637973366","1.0,-0.007959551777363516,-1.0","0.7726890832158932,0.15810653737494773,0.6353563968956581","0.002753009035763032,0.42748599986642954,0.5027340537090634",172,56,288,234,"0.7726890832158932,0.15810653737494773,0.6353563968956581",288,"-0.020427730643879483,0.49026716567376205,-0.3409363637973366",172,205,4.940224700000044
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,78,test,Prioritise4,1,square,triangle,circle,cross,"0.4397882380638529,0.39726260220805054,-1.0","1.0,-0.25349859092244853,0.058576446168723484","0.11962807502985351,0.3945255124543332,0.5809118383777745","1.0,-0.20149881210311282,-0.6002331830476271",126,346,244,29,"1.0,-0.25349859092244853,0.058576446168723484",346,"1.0,-0.1308360377071882,0.3172469791017578",326,266,4.120793099999901
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,79,test,Prioritise1,0,circle,cross,triangle,square,"1.0,-0.1308360377071882,0.3172469791017578","0.911575527904773,0.20327130372654878,-1.0","1.0,-0.2541916545294901,-0.43193236346031305","0.011345098196205106,0.4870029319956142,-0.41073039696963887",326,86,19,168,"1.0,-0.1308360377071882,0.3172469791017578",326,"1.0,-0.23416809090988489,0.11348302116348141",342,81,5.354307399999925
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,80,test,Prioritise4,3,square,cross,circle,triangle,"-0.07020697204541848,0.49392917223661503,-0.22388609625324785","0.6364477477613335,0.21838082541010184,0.6641383826852352","0.29323185337982705,0.4365272844863326,-1.0","1.0,-0.1694459751095364,-0.6968170409133772",179,279,139,34,"1.0,-0.1694459751095364,-0.6968170409133772",34,"1.0,-0.291416597096681,-0.18651092035548889",3,59,8.735190499999817
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,81,test,Prioritise3,2,cross,square,circle,triangle,"0.854028730639278,0.2336538600688729,-1.0","0.013319861281873457,0.4245182348375207,0.5115287599103473","1.0,-0.1801231371030828,0.23165973332613699","1.0,-0.12042756170577695,-0.8836340589512358",91,235,333,41,"1.0,-0.1801231371030828,0.23165973332613699",333,"1.0,-0.15254529173699993,0.2813312795320311",329,212,3.007105700000011
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,82,test,NoPrioritise,1,triangle,circle,square,cross,"1.0,-0.19319706407583936,0.20612000948251996","1.0,-0.14190666083918357,-0.7896703829265752","0.06286533759988822,0.4804846395944975,-0.5215000541421746","0.5593128013847881,0.24938009178326226,0.6713213889936891",335,38,162,274,"1.0,-0.14190666083918357,-0.7896703829265752",38,"1.0,-0.1558548551326704,-0.7405909184559469",36,197,2.1309924000001956
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,83,test,Prioritise4,0,square,circle,triangle,cross,"1.0,-0.25779156666188097,0.04465505589445962","0.7428418032534498,0.17196979648312705,0.6434837115546581","0.09948789533259128,0.47503830359136323,-0.601955130836429","0.6526534052453359,0.32395804637990677,-1.0",347,286,158,108,"1.0,-0.25779156666188097,0.04465505589445962",347,"1.0,-0.223312447401106,0.14042906010430367",340,89,6.4381711000000905
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,84,test,Prioritise3,0,square,triangle,circle,cross,"-0.10032491436032498,0.45768874039972984,0.3817396096664756","0.9439739668489959,0.07017173146500566,0.5667550331301558","0.9566713411825642,0.17778746275501622,-1.0","1.0,-0.18904346603826983,-0.637249894721835",222,300,82,31,"-0.10032491436032498,0.45768874039972984,0.3817396096664756",222,"-0.15218698220497417,0.491399065672369,0.0550849709310266",197,33,3.835435799999914
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,85,test,NoPrioritise,3,circle,cross,triangle,square,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595","0.8168605703912253,0.13684827598857496,0.6213530935889016","0.013319861281873457,0.4245182348375207,0.5115287599103473","1.0,-0.27567226916307197,-0.025990342729996674",193,291,235,352,"1.0,-0.27567226916307197,-0.025990342729996674",352,"1.0,0.031678509722878445,0.528693730626498",305,305,4.605295000000069
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,86,test,Prioritise1,3,circle,square,cross,triangle,"0.1774490411200258,0.4614263698132157,-0.8044096137074778","-0.0864279937772866,0.4533299305616785,0.40378459741649797","1.0,-0.2133971103908915,-0.5647212078646006","0.8602068900008202,0.11507220116757,0.6052161878467197",150,224,27,294,"0.8602068900008202,0.11507220116757,0.6052161878467197",294,"-0.15971287347422924,0.4846106035432911,0.16864202556096686",205,24,5.45691439999996
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,87,test,Prioritise4,3,circle,square,triangle,cross,"1.0,-0.12042756170577695,-0.8836340589512358","1.0,-0.20571451687417974,0.18014638001872707","-0.007535811164553707,0.4303825516742039,0.4937312314227156","0.21850949126575658,0.4532202130288874,-0.9933869065076532",41,337,233,146,"0.21850949126575658,0.4532202130288874,-0.9933869065076532",146,"0.12802681261339854,0.47036395437091305,-0.6683938146358337",155,12,2.5258449000000383
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,88,test,Prioritise1,3,triangle,circle,square,cross,"-0.15691856372514257,0.4811251279442219,0.20925454252068332","1.0,-0.023115205136178596,-1.0","1.0,0.016090771115826907,0.5120159997035829","0.3373683384989987,0.425614728337375,-1.0",208,54,307,135,"0.3373683384989987,0.425614728337375,-1.0",135,"-0.028015013033697245,0.49094955428922593,-0.32385780920023366",173,51,5.174559700000145
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,89,test,NoPrioritise,3,circle,square,cross,triangle,"-0.14500574250124976,0.47413711311303364,0.2742570559677715","1.0,-0.23416809090988489,0.11348302116348141","-0.028015013033697245,0.49094955428922593,-0.32385780920023366","0.4981526525436166,0.3791643150394166,-1.0",213,342,173,121,"0.4981526525436166,0.3791643150394166,-1.0",121,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047",176,178,4.569047200000114
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,90,test,Prioritise1,3,triangle,square,cross,circle,"1.0,-0.0855518419522695,0.38524161028667625","0.15891936573799903,0.3831804895186659,0.5999565135488085","-0.05680994196765965,0.4931478034098584,-0.2567707460520542","1.0,0.01469043779870538,-1.0",320,247,177,59,"1.0,0.01469043779870538,-1.0",59,"-0.045760705841983884,0.4412666063320212,0.45569155140365925",229,343,3.426638699999785
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,91,test,Prioritise1,1,triangle,square,circle,cross,"-0.12966480223349675,0.49444262706220066,-0.04980752507879116","0.9229356114863154,0.19699631777014193,-1.0","0.3000437839717358,0.34032750492681907,0.6478023910819077","0.9575099088241161,0.0625393185362546,0.5595685159060846",190,85,257,301,"0.9229356114863154,0.19699631777014193,-1.0",85,"0.9677931896988998,0.1712594071065523,-1.0",81,156,7.6084491000001435
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,92,test,NoPrioritise,2,triangle,circle,cross,square,"0.8189948021797893,0.2510686603392729,-1.0","1.0,-0.16269839246793216,-0.7181852224820324","1.0,-0.2784883645829067,-0.04031082501765193","0.7874973343482177,0.15108074255601633,0.6309286527694675",94,35,353,289,"1.0,-0.2784883645829067,-0.04031082501765193",353,"0.6210691465439071,0.22472865664823272,0.6660842894513506",278,289,6.299682800000028
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,93,test,Prioritise4,2,cross,circle,triangle,square,"1.0,0.0885108071490186,-1.0","0.05398205218015839,0.48170764156945833,-0.5023703861935837","0.5217173616076898,0.3714436344565344,-1.0","1.0,-0.223312447401106,0.14042906010430367",69,163,119,340,"0.5217173616076898,0.3714436344565344,-1.0",119,"0.9454860823634645,0.18425356693025585,-1.0",83,53,5.137819799999761
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,94,test,Prioritise3,3,triangle,circle,cross,square,"-0.13746749759655974,0.49384364036211803,-0.01935357496354817","1.0,-0.28715474606071,-0.26149890951485844","0.8072476110492377,0.25673500061136667,-1.0","0.8458569493622168,0.12238552790175761,0.6108291411981881",192,8,95,293,"0.8458569493622168,0.12238552790175761,0.6108291411981881",293,"-0.07115460775268467,0.4487065849390661,0.42510855757080535",226,214,3.2343934999998964
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,95,test,Prioritise3,1,circle,triangle,cross,square,"0.7954699681646173,0.26233143705175754,-1.0","1.0,-0.030699357614306977,-1.0","0.09948789533259128,0.47503830359136323,-0.601955130836429","1.0,-0.223312447401106,0.14042906010430367",96,53,158,340,"1.0,-0.030699357614306977,-1.0",53,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,325,6.087923699999919
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,96,test,Prioritise2,3,circle,square,cross,triangle,"1.0,0.03716450464441401,-1.0","1.0,-0.24030349193845646,-0.4804258498410512","0.019624625934283157,0.48605247051678724,-0.428609032695351","0.21370971933434912,0.36697709911931464,0.6220261074603506",62,22,167,251,"0.21370971933434912,0.36697709911931464,0.6220261074603506",251,"1.0,-0.24513616553833184,-0.4641238358039159",21,208,5.705209400000058
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,97,test,NoPrioritise,2,triangle,square,cross,circle,"0.019624625934283157,0.48605247051678724,-0.428609032695351","1.0,-0.030699357614306977,-1.0","1.0,0.008268781307839035,0.5033766660072689","0.7954699681646173,0.26233143705175754,-1.0",167,53,308,96,"1.0,0.008268781307839035,0.5033766660072689",308,"0.19781922438295352,0.4574422518266765,-0.8818361039644314",148,114,8.537999799999852
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,98,test,Prioritise2,3,square,triangle,circle,cross,"1.0,-0.1308360377071882,0.3172469791017578","-0.07663707943429687,0.49424057193593485,-0.2075945922293636","0.5747774279545166,0.24332959852807035,0.670395358395977","1.0,-0.053431764767480794,-1.0",326,180,275,50,"1.0,-0.053431764767480794,-1.0",50,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,124,5.78709469999967
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,99,test,Prioritise1,1,cross,square,circle,triangle,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178","0.08211922552252782,0.40518924666980105,0.5597871012004456","1.0,-0.2288330890480459,0.12700076968242469","0.6885060196604067,0.3095143481419429,-1.0",185,241,341,105,"0.08211922552252782,0.40518924666980105,0.5597871012004456",241,"-0.11280811015512238,0.4617870748317987,0.35899735609320693",220,164,3.725978899999973
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,100,test,Prioritise3,2,circle,square,triangle,cross,"-0.1582066093163167,0.48234509352938293,0.19584550247902222","0.37478692104604905,0.3159453148278393,0.6623940312376342","0.9677931896988998,0.1712594071065523,-1.0","1.0,-0.24513616553833184,-0.4641238358039159",207,262,81,21,"0.9677931896988998,0.1712594071065523,-1.0",81,"0.9001622899209403,0.20948101299508481,-1.0",87,85,1.9186917000001813
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,101,test,NoPrioritise,0,triangle,square,cross,circle,"1.0,-0.23416809090988489,0.11348302116348141","1.0,-0.176090722701999,-0.6762956704638035","0.7726890832158932,0.15810653737494773,0.6353563968956581","1.0,0.14454808295369936,-1.0",342,33,288,77,"1.0,-0.23416809090988489,0.11348302116348141",342,"1.0,-0.08353952619481586,-1.0",46,145,6.309983900000134
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,102,test,Prioritise3,3,cross,circle,triangle,square,"0.7127176267031001,0.18557291042394586,0.6506302425082333","1.0,-0.2583995670372059,-0.4160170008955538","0.0809641014742315,0.4778728517952051,-0.560834903418019","0.7481042841002781,0.28401253410301863,-1.0",284,18,160,100,"0.7481042841002781,0.28401253410301863,-1.0",100,"-0.12538192785381974,0.49466166942996614,-0.0651744334368548",189,355,6.324962700000015
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,103,test,Prioritise4,2,square,cross,circle,triangle,"1.0,-0.2914084206358549,-0.1716625835351976","0.03656203285471027,0.4839890544285097,-0.46499532916065","0.9229356114863154,0.19699631777014193,-1.0","0.8314067698500829,0.129644828397681,0.6162087510840306",2,165,85,292,"0.9229356114863154,0.19699631777014193,-1.0",85,"0.697563521415238,0.19227379976898162,0.6538323072937366",283,311,6.880668599999808
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,104,test,Prioritise2,2,square,cross,circle,triangle,"0.03525654226328623,0.4183671124064994,0.5284836519992187","1.0,0.14454808295369936,-1.0","1.0,-0.007413941176475647,0.4855113905503705","0.30417514509994215,0.43389432139899475,-1.0",237,77,310,138,"1.0,-0.007413941176475647,0.4855113905503705",310,"0.5902286499321849,0.2372037618456999,0.6692134526599127",276,19,3.385539400000198
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,105,test,Prioritise3,2,circle,cross,square,triangle,"0.6526534052453359,0.32395804637990677,-1.0","1.0,0.07402842417913646,-1.0","-0.01269399205840449,0.48953144240138324,-0.3581525544909092","0.7874973343482177,0.15108074255601633,0.6309286527694675",108,67,171,289,"-0.01269399205840449,0.48953144240138324,-0.3581525544909092",171,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545",174,176,3.3866297999998096
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,106,test,Prioritise3,1,cross,square,triangle,circle,"1.0,-0.02312336799965975,0.4668836380243213","1.0,0.1513135807267587,-1.0","1.0,-0.2914084206358549,-0.1716625835351976","-0.06359610428535867,0.4935649245563736,-0.24027710533734647",312,78,2,178,"1.0,0.1513135807267587,-1.0",78,"1.0,-0.2618543528600009,0.0306611530728087",348,345,4.404356000000007
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,107,test,Prioritise4,2,cross,circle,square,triangle,"0.07004997715874661,0.40859431628906884,0.5522929170622126","0.5335383805596645,0.36747902832868284,-1.0","1.0,0.06672643376273091,-1.0","0.9439739668489959,0.07017173146500566,0.5667550331301558",240,118,66,300,"1.0,0.06672643376273091,-1.0",66,"0.9898363577373541,0.15802139914365565,-1.0",79,3,2.222020199999861
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,108,test,Prioritise1,2,circle,square,triangle,cross,"0.2081252941518954,0.4553611512282272,-0.9356957589344492","1.0,-0.0855518419522695,0.38524161028667625","-0.05454842094763246,0.44381461100324726,0.4456881091586087","0.6056610145008174,0.2310032177113197,0.6677762187869551",147,320,228,277,"-0.05454842094763246,0.44381461100324726,0.4456881091586087",228,"0.49743207809976986,0.2728177294164349,0.672458831583457",270,277,5.892385999999988
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,109,test,Prioritise2,1,circle,square,cross,triangle,"0.04661056885000425,0.4151827959781793,0.5366388806382338","1.0,-0.23006636068103248,-0.5135224369802548","0.5453823652594301,0.36344457638027117,-1.0","1.0,0.008268781307839035,0.5033766660072689",238,24,117,308,"1.0,-0.23006636068103248,-0.5135224369802548",24,"1.0,-0.2696580629443429,-0.3688697412252795",15,34,3.4228870000001734
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,110,test,NoPrioritise,3,triangle,cross,circle,square,"1.0,-0.291416597096681,-0.18651092035548889","0.2715377535601935,0.44160513045338035,-1.0","0.08211922552252782,0.40518924666980105,0.5597871012004456","1.0,-0.10844910144201803,0.3519141850209708",3,141,241,323,"1.0,-0.10844910144201803,0.3519141850209708",323,"1.0,-0.2885749142137033,-0.24639910949319843",7,321,6.039796600000045
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,111,test,Prioritise3,1,cross,triangle,circle,square,"1.0,-0.10580765013847959,-0.9756165541078137","-0.02724900693809007,0.43596400275120595,0.47511170232003863","1.0,-0.25779156666188097,0.04465505589445962","0.21850949126575658,0.4532202130288874,-0.9933869065076532",43,231,347,146,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,"0.25011230249462657,0.4464347244570299,-1.0",143,315,5.315563600000132
