id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,54,test,Prioritise1,1,circle,triangle,square,cross,"1.0,0.0520116041796701,-1.0","1.0,-0.29113614091237483,-0.20140827106110581","0.13253781604398185,0.3908200528647623,0.5874938236427092","0.45139045294854396,0.393779284417197,-1.0",64,4,245,125,"1.0,-0.29113614091237483,-0.20140827106110581",4,"0.22896995211020998,0.45101907426419996,-1.0",145,314,2.2405805000003056
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,55,test,Prioritise3,2,circle,triangle,square,cross,"1.0,-0.03828278687151976,-1.0","1.0,-0.15960027999342463,0.2690977661520819","0.03656203285471027,0.4839890544285097,-0.46499532916065","-0.15087465470231598,0.47711162872615454,0.24867635980838454",52,330,165,211,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,294,8.133182999999917
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,56,test,Prioritise1,1,circle,triangle,square,cross,"0.7954699681646173,0.26233143705175754,-1.0","-0.1334211421392112,0.46921826779504494,0.31151742599586085","1.0,-0.23930972970484676,0.09987881270213972","1.0,-0.16269839246793216,-0.7181852224820324",96,216,343,35,"-0.1334211421392112,0.46921826779504494,0.31151742599586085",216,"0.07186027412725471,0.47920645949573504,-0.5409731165987569",161,213,7.447588800000176
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,57,test,Prioritise4,2,square,cross,triangle,circle,"-0.15218698220497417,0.491399065672369,0.0550849709310266","0.4819850074232215,0.2784837623913883,0.6721002952002628","1.0,0.11693500061052231,-1.0","0.23950483221035568,0.4487573681220651,-1.0",197,269,73,144,"1.0,0.11693500061052231,-1.0",73,"1.0,0.0520116041796701,-1.0",64,55,3.0830857999999353
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,58,test,Prioritise4,2,triangle,cross,square,circle,"0.5128942075651803,0.26707393527284795,0.6725600501236935","0.8423878648894922,0.2395276862660105,-1.0","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,-0.2784883645829067,-0.04031082501765193",271,92,174,353,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545",174,"0.08211922552252782,0.40518924666980105,0.5597871012004456",241,178,3.1136295999999675
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,59,test,Prioritise3,3,circle,triangle,square,cross,"0.32969209843730707,0.3308126345090221,0.6543985772501693","-0.12538192785381974,0.49466166942996614,-0.0651744334368548","1.0,-0.17339639938985352,0.2442586263282529","0.4282253351913974,0.40067838587068505,-1.0",259,189,332,127,"0.4282253351913974,0.40067838587068505,-1.0",127,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,56,2.6839303999995536
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,60,test,Prioritise3,1,triangle,circle,square,cross,"0.002753009035763032,0.42748599986642954,0.5027340537090634","1.0,-0.0855518419522695,0.38524161028667625","1.0,-0.21911833444213913,-0.5474132739956148","0.05398205218015839,0.48170764156945833,-0.5023703861935837",234,320,26,163,"1.0,-0.0855518419522695,0.38524161028667625",320,"1.0,0.03716450464441401,-1.0",62,18,1.9894223999999667
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,61,test,Prioritise3,3,square,circle,triangle,cross,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178","1.0,-0.2897135245148047,-0.23135156862016248","0.8423878648894922,0.2395276862660105,-1.0","0.3373683384989987,0.425614728337375,-1.0",185,6,92,135,"0.3373683384989987,0.425614728337375,-1.0",135,"0.15891936573799903,0.3831804895186659,0.5999565135488085",247,100,1.7614631999999801
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,62,test,Prioritise4,0,square,cross,triangle,circle,"0.5902286499321849,0.2372037618456999,0.6692134526599127","1.0,-0.2853220527670477,-0.0836186653125478","-0.137653653553384,0.47091943313012696,0.2992494234533911","0.47470490157818523,0.38660875671905104,-1.0",276,356,215,123,"0.5902286499321849,0.2372037618456999,0.6692134526599127",276,"0.43579397082986615,0.29501209376045523,0.6694809165992386",266,311,2.066720200000418
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,63,test,NoPrioritise,1,circle,triangle,cross,square,"1.0,-0.12765325079304635,-0.8480385611780058","1.0,-0.2692625012388049,0.0024658652101630096","0.7362113369355152,0.2892555466706437,-1.0","0.3148218664135791,0.3356097028178475,0.6512264970146455",40,350,101,258,"1.0,-0.2692625012388049,0.0024658652101630096",350,"1.0,-0.2885749142137033,-0.24639910949319843",7,94,6.785907299999963
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,64,test,Prioritise4,1,cross,square,circle,triangle,"0.49743207809976986,0.2728177294164349,0.672458831583457","1.0,-0.10844910144201803,0.3519141850209708","-0.14097292288545527,0.4934633616179327,-0.004268922352566595","0.9788490541088481,0.1646703741338249,-1.0",270,323,193,80,"1.0,-0.10844910144201803,0.3519141850209708",323,"0.7578023835242338,0.165070026077772,0.63954193062201",287,123,2.0303633000003174
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,65,test,NoPrioritise,1,square,triangle,cross,circle,"1.0,-0.18904346603826983,-0.637249894721835","-0.11280811015512238,0.4617870748317987,0.35899735609320693","1.0,-0.23416809090988489,0.11348302116348141","0.4665589352747248,0.2840716923699367,0.6714844115718321",31,220,342,268,"-0.11280811015512238,0.4617870748317987,0.35899735609320693",220,"-0.12881863109484093,0.46745492896353924,0.32362925960524147",217,282,2.33609209999986
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,66,test,Prioritise2,3,cross,circle,triangle,square,"1.0,-0.2885749142137033,-0.24639910949319843","0.5438403016684124,0.25535465854340766,0.6719910833849003","0.37106831880418345,0.41675617985472035,-1.0","1.0,-0.12344048141961106,0.3289459564990056",7,273,132,325,"1.0,-0.12344048141961106,0.3289459564990056",325,"-0.07663707943429687,0.49424057193593485,-0.2075945922293636",180,311,2.599590100000114
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,67,test,Prioritise2,3,cross,square,circle,triangle,"0.5747774279545166,0.24332959852807035,0.670395358395977","1.0,-0.27293323902243416,-0.35332683897484074","0.019624625934283157,0.48605247051678724,-0.428609032695351","-0.0864279937772866,0.4533299305616785,0.40378459741649797",275,14,167,224,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,"1.0,-0.10580765013847959,-0.9756165541078137",43,295,4.158707999999933
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,68,test,NoPrioritise,0,square,triangle,circle,cross,"1.0,-0.1558548551326704,-0.7405909184559469","0.5128942075651803,0.26707393527284795,0.6725600501236935","0.5217173616076898,0.3714436344565344,-1.0","-0.15971287347422924,0.4846106035432911,0.16864202556096686",36,271,119,205,"1.0,-0.1558548551326704,-0.7405909184559469",36,"1.0,-0.2897135245148047,-0.23135156862016248",6,279,6.4866485000002285
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,69,test,Prioritise1,3,triangle,cross,square,circle,"0.3148218664135791,0.3356097028178475,0.6512264970146455","1.0,-0.1308360377071882,0.3172469791017578","1.0,-0.2583995670372059,-0.4160170008955538","0.09948789533259128,0.47503830359136323,-0.601955130836429",258,326,18,158,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,320,4.672373300000345
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,70,test,Prioritise2,3,cross,square,triangle,circle,"1.0,-0.20752138035248524,-0.5823144238115788","0.9165223056430671,0.08531838961047389,0.5804719469242157","-0.1598212484830719,0.4866460428277808,0.1409432704458322","0.6885060196604067,0.3095143481419429,-1.0",28,298,203,105,"0.6885060196604067,0.3095143481419429,-1.0",105,"-0.05454842094763246,0.44381461100324726,0.4456881091586087",228,2,4.280549699999938
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,71,test,Prioritise1,2,triangle,cross,circle,square,"-0.09355100115627091,0.45554214766479406,0.3928507547204487","0.6670955436242052,0.20546863097446266,0.6594879335101997","0.5691306813430501,0.3551652128948415,-1.0","1.0,-0.21911833444213913,-0.5474132739956148",223,281,115,26,"0.5691306813430501,0.3551652128948415,-1.0",115,"0.4981526525436166,0.3791643150394166,-1.0",121,150,4.488411199999973
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,72,test,Prioritise2,1,cross,circle,triangle,square,"1.0,-0.23006636068103248,-0.5135224369802548","0.08211922552252782,0.40518924666980105,0.5597871012004456","0.8744524420551003,0.1077067653533772,0.5993718879433354","0.9898363577373541,0.15802139914365565,-1.0",24,241,295,79,"0.08211922552252782,0.40518924666980105,0.5597871012004456",241,"-0.10032491436032498,0.45768874039972984,0.3817396096664756",222,245,2.583922199999961
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,73,test,NoPrioritise,0,cross,circle,square,triangle,"1.0,-0.2812391217555803,-0.30713162009795525","-0.05680994196765965,0.4931478034098584,-0.2567707460520542","1.0,0.022205290041545256,-1.0","0.5335383805596645,0.36747902832868284,-1.0",11,177,60,118,"1.0,-0.2812391217555803,-0.30713162009795525",11,"1.0,-0.26238457869240295,-0.4002073564444957",17,49,3.5140533999997388
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,74,test,Prioritise1,0,triangle,circle,cross,square,"0.2715377535601935,0.44160513045338035,-1.0","1.0,-0.09842467873037941,-1.0","1.0,-0.2618543528600009,0.0306611530728087","0.8314067698500829,0.129644828397681,0.6162087510840306",141,44,348,292,"0.2715377535601935,0.44160513045338035,-1.0",141,"-0.12085421394465079,0.49482727509491764,-0.08063336981743141",188,200,6.221319700000095
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,75,test,Prioritise3,3,triangle,circle,square,cross,"1.0,0.01469043779870538,-1.0","-0.15425303278284086,0.49074605836511664,0.06966808771232391","0.5593128013847881,0.24938009178326226,0.6713213889936891","1.0,-0.24898244687401672,0.0724226931177736",59,198,274,345,"1.0,-0.24898244687401672,0.0724226931177736",345,"1.0,-0.12344048141961106,0.3289459564990056",325,42,2.382281300000159
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,76,test,Prioritise2,0,square,cross,circle,triangle,"0.3000437839717358,0.34032750492681907,0.6478023910819077","1.0,-0.24513616553833184,-0.4641238358039159","1.0,-0.04666697700988032,0.4375655321668761","0.1673887875274096,0.46333008938060627,-0.7729226224565875",257,21,315,151,"0.3000437839717358,0.34032750492681907,0.6478023910819077",257,"0.7278119810668549,0.17880451220180715,0.6471802765379799",285,231,2.045812500000011
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,77,test,Prioritise1,0,triangle,square,circle,cross,"0.2715377535601935,0.44160513045338035,-1.0","1.0,-0.06852917744512788,-1.0","0.7874973343482177,0.15108074255601633,0.6309286527694675","0.09441071644993415,0.40170970408167506,0.5670564126145141",141,48,289,242,"0.2715377535601935,0.44160513045338035,-1.0",141,"0.21850949126575658,0.4532202130288874,-0.9933869065076532",146,2,2.352213699999993
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,78,test,NoPrioritise,1,triangle,circle,cross,square,"-0.004817967995419115,0.4887422579776717,-0.37551595656205394","1.0,-0.03882752461224859,0.44751763152896373","1.0,0.01469043779870538,-1.0","1.0,-0.27293323902243416,-0.35332683897484074",170,314,59,14,"1.0,-0.03882752461224859,0.44751763152896373",314,"0.11962807502985351,0.3945255124543332,0.5809118383777745",244,125,2.303408899999795
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,79,test,Prioritise3,2,circle,cross,triangle,square,"1.0,-0.00039510366743955583,-1.0","0.37478692104604905,0.3159453148278393,0.6623940312376342","0.15741439024530024,0.4651753747362595,-0.7441898531558468","1.0,0.00043266500642058503,0.4945408245860483",57,262,152,309,"0.15741439024530024,0.4651753747362595,-0.7441898531558468",152,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,92,5.398006600000372
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,80,test,Prioritise2,0,triangle,cross,circle,square,"-0.11109230792064029,0.494998675286374,-0.11182488810932678","0.6364477477613335,0.21838082541010184,0.6641383826852352","1.0,-0.1801231371030828,0.23165973332613699","0.8307090529045498,0.2453327610063578,-1.0",186,279,333,93,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474",181,97,3.008974599999874
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,81,test,Prioritise4,1,circle,triangle,cross,square,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545","0.9165223056430671,0.08531838961047389,0.5804719469242157","0.4864131283203974,0.38292092452220805,-1.0","1.0,-0.08353952619481586,-1.0",174,298,122,46,"0.9165223056430671,0.08531838961047389,0.5804719469242157",298,"-0.10032491436032498,0.45768874039972984,0.3817396096664756",222,226,2.599439699999948
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,82,test,NoPrioritise,2,cross,square,triangle,circle,"0.6407010103455535,0.32862970770224886,-1.0","-0.15857178695416452,0.48845422840718666,0.1127707600476957","0.8602068900008202,0.11507220116757,0.6052161878467197","1.0,-0.21911833444213913,-0.5474132739956148",109,201,294,26,"0.8602068900008202,0.11507220116757,0.6052161878467197",294,"0.5283655398475315,0.26125276704655587,0.6724040666408482",272,253,1.9543493999999555
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,83,test,NoPrioritise,1,cross,square,circle,triangle,"1.0,-0.19533700364355222,-0.6185256211936343","1.0,0.023895135487088437,0.520455959599228","-0.12085421394465079,0.49482727509491764,-0.08063336981743141","0.29323185337982705,0.4365272844863326,-1.0",30,306,188,139,"1.0,0.023895135487088437,0.520455959599228",306,"1.0,-0.05449202187079283,0.427438243059558",316,117,4.78376070000013
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,84,test,NoPrioritise,2,triangle,square,circle,cross,"-0.017538974095646753,0.43320838581829424,0.48452289736445553","-0.07020697204541848,0.49392917223661503,-0.22388609625324785","1.0,0.008268781307839035,0.5033766660072689","0.40522526965537775,0.4073086888830977,-1.0",232,179,308,129,"1.0,0.008268781307839035,0.5033766660072689",308,"1.0,-0.27259515439613147,-0.011730747350127468",351,357,2.4972751000000244
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,85,test,Prioritise1,0,square,cross,triangle,circle,"0.19781922438295352,0.4574422518266765,-0.8818361039644314","1.0,0.03716450464441401,-1.0","1.0,-0.05449202187079283,0.427438243059558","-0.1582066093163167,0.48234509352938293,0.19584550247902222",148,62,316,207,"0.19781922438295352,0.4574422518266765,-0.8818361039644314",148,"-0.028015013033697245,0.49094955428922593,-0.32385780920023366",173,348,2.7832892999999785
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,86,test,Prioritise2,0,cross,square,circle,triangle,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474","1.0,0.031678509722878445,0.528693730626498","0.35968141037855483,0.3209804608831912,0.6599831247203418","1.0,-0.2787294505909397,-0.3224626175099854",181,305,261,12,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474",181,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047",176,67,4.6581450000003315
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,87,test,Prioritise2,3,square,cross,circle,triangle,"-0.14715582087117385,0.4925402828135286,0.025608434090147236","0.41670369996421397,0.40402696808005323,-1.0","1.0,-0.24425036060701033,0.08619108045783674","0.4204673865307198,0.3003640950728248,0.6680936776579738",195,128,344,265,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,"0.058211064666331636,0.41192535001918484,0.5445760826660213",239,75,2.3897250999998505
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,88,test,NoPrioritise,2,triangle,cross,circle,square,"0.6517915958318632,0.21196052870658733,0.661939301509457","1.0,-0.21761393967782516,0.1537648375256555","-0.14715582087117385,0.4925402828135286,0.025608434090147236","1.0,-0.2133971103908915,-0.5647212078646006",280,339,195,27,"-0.14715582087117385,0.4925402828135286,0.025608434090147236",195,"-0.15087465470231598,0.47711162872615454,0.24867635980838454",211,1,4.82339520000005
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,89,test,NoPrioritise,1,cross,circle,triangle,square,"1.0,-0.2618543528600009,0.0306611530728087","0.5438403016684124,0.25535465854340766,0.6719910833849003","-0.11280811015512238,0.4617870748317987,0.35899735609320693","0.7481042841002781,0.28401253410301863,-1.0",348,273,220,100,"0.5438403016684124,0.25535465854340766,0.6719910833849003",273,"-0.15745197328482874,0.48927392525561153,0.09851328502402845",200,149,2.9009444000002986
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,90,test,Prioritise1,2,triangle,circle,square,cross,"1.0,-0.1558548551326704,-0.7405909184559469","1.0,-0.007413941176475647,0.4855113905503705","0.03656203285471027,0.4839890544285097,-0.46499532916065","-0.11850987372908683,0.4637398184337027,0.34737226103556385",36,310,165,219,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545",174,139,2.0214797000003273
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,91,test,Prioritise1,3,triangle,circle,square,cross,"1.0,-0.02312336799965975,0.4668836380243213","1.0,0.022205290041545256,-1.0","1.0,-0.2583995670372059,-0.4160170008955538","-0.09355100115627091,0.45554214766479406,0.3928507547204487",312,60,18,223,"-0.09355100115627091,0.45554214766479406,0.3928507547204487",223,"0.9342399836420399,0.1906568045828605,-1.0",84,300,5.181472300000223
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,92,test,Prioritise2,3,square,cross,circle,triangle,"0.49743207809976986,0.2728177294164349,0.672458831583457","1.0,-0.2787294505909397,-0.3224626175099854","1.0,-0.015534070910116049,-1.0","0.3373683384989987,0.425614728337375,-1.0",270,12,55,135,"0.3373683384989987,0.425614728337375,-1.0",135,"0.02803139784776887,0.4850479085911541,-0.44669070010662637",166,64,2.084817599999951
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,93,test,Prioritise4,2,circle,triangle,cross,square,"1.0,-0.2583995670372059,-0.4160170008955538","1.0,-0.04666697700988032,0.4375655321668761","0.05398205218015839,0.48170764156945833,-0.5023703861935837","0.4511598862406947,0.28958122135142217,0.6706112376461497",18,315,163,267,"0.05398205218015839,0.48170764156945833,-0.5023703861935837",163,"1.0,-0.1308360377071882,0.3172469791017578",326,149,5.676873800000067
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,94,test,Prioritise1,2,circle,square,cross,triangle,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964","1.0,-0.16655302622891022,0.25673909055504174","0.27079222332264496,0.349525727356639,0.6402021298134932","0.8771865507724368,0.22170185938115816,-1.0",183,331,255,89,"0.27079222332264496,0.349525727356639,0.6402021298134932",255,"-0.007535811164553707,0.4303825516742039,0.4937312314227156",233,275,3.7561820999999327
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,95,test,NoPrioritise,0,circle,square,triangle,cross,"1.0,0.06672643376273091,-1.0","0.32969209843730707,0.3308126345090221,0.6543985772501693","1.0,-0.2885749142137033,-0.24639910949319843","0.03656203285471027,0.4839890544285097,-0.46499532916065",66,259,7,165,"1.0,0.06672643376273091,-1.0",66,"1.0,0.06672643376273091,-1.0",66,280,2.256740499999978
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,96,test,Prioritise1,1,circle,triangle,cross,square,"-0.02724900693809007,0.43596400275120595,0.47511170232003863","-0.020427730643879483,0.49026716567376205,-0.3409363637973366","0.6056610145008174,0.2310032177113197,0.6677762187869551","0.8189948021797893,0.2510686603392729,-1.0",231,172,277,94,"-0.020427730643879483,0.49026716567376205,-0.3409363637973366",172,"1.0,-0.29111130123666484,-0.15686324257888173",1,41,3.615683600000011
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,97,test,Prioritise4,2,cross,triangle,square,circle,"0.7362113369355152,0.2892555466706437,-1.0","0.12802681261339854,0.47036395437091305,-0.6683938146358337","0.18599750731146814,0.3752337008299145,0.6114718629309206","1.0,-0.29113614091237483,-0.20140827106110581",101,155,249,4,"0.18599750731146814,0.3752337008299145,0.6114718629309206",249,"0.697563521415238,0.19227379976898162,0.6538323072937366",283,109,4.301120799999808
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,98,test,NoPrioritise,2,square,cross,triangle,circle,"0.41670369996421397,0.40402696808005323,-1.0","-0.14981892062729885,0.491997057231198,0.04039774195876733","0.9026141269879491,0.09282770385166228,0.5869975937203944","1.0,-0.10580765013847959,-0.9756165541078137",128,196,297,43,"0.9026141269879491,0.09282770385166228,0.5869975937203944",297,"1.0,-0.2133971103908915,-0.5647212078646006",27,203,3.635688300000311
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,99,test,Prioritise4,3,square,circle,cross,triangle,"1.0,0.007155954649565421,-1.0","1.0,-0.0932311933171065,0.374286934875081","0.08211922552252782,0.40518924666980105,0.5597871012004456","1.0,-0.28715474606071,-0.26149890951485844",58,321,241,8,"1.0,-0.28715474606071,-0.26149890951485844",8,"1.0,-0.29113614091237483,-0.20140827106110581",4,14,2.2272574999997232
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,100,test,Prioritise1,2,square,circle,triangle,cross,"1.0,-0.28545618498147696,-0.27665271730440133","-0.0889322071979689,0.49470485377678974,-0.17530036558846096","0.9342399836420399,0.1906568045828605,-1.0","-0.09355100115627091,0.45554214766479406,0.3928507547204487",9,182,84,223,"0.9342399836420399,0.1906568045828605,-1.0",84,"0.07004997715874661,0.40859431628906884,0.5522929170622126",240,302,3.5039050000000316
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,101,test,NoPrioritise,3,circle,cross,square,triangle,"0.2081252941518954,0.4553611512282272,-0.9356957589344492","1.0,-0.07783297952557244,0.3960373748090056","0.32969209843730707,0.3308126345090221,0.6543985772501693","0.9788490541088481,0.1646703741338249,-1.0",147,319,259,80,"0.9788490541088481,0.1646703741338249,-1.0",80,"-0.1481252589400609,0.4756545429797898,0.26153874370652797",212,104,2.0063273000000663
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,102,test,Prioritise4,1,circle,triangle,square,cross,"-0.14500574250124976,0.47413711311303364,0.2742570559677715","0.10890282843090082,0.4735368131811257,-0.6233623294930688","0.4665589352747248,0.2840716923699367,0.6714844115718321","1.0,-0.030699357614306977,-1.0",213,157,268,53,"0.10890282843090082,0.4735368131811257,-0.6233623294930688",157,"0.6210691465439071,0.22472865664823272,0.6660842894513506",278,138,1.7004991000003429
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,103,test,Prioritise4,0,cross,triangle,square,circle,"1.0,-0.20571451687417974,0.18014638001872707","0.0809641014742315,0.4778728517952051,-0.560834903418019","0.509921421288337,0.37533864292099284,-1.0","-0.1334211421392112,0.46921826779504494,0.31151742599586085",337,160,120,216,"1.0,-0.20571451687417974,0.18014638001872707",337,"1.0,-0.07783297952557244,0.3960373748090056",319,225,2.8549081999999544
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,104,test,NoPrioritise,1,circle,triangle,square,cross,"-0.15218698220497417,0.491399065672369,0.0550849709310266","0.3485477954945324,0.4227267056127266,-1.0","1.0,-0.2905679542092485,-0.21635494529981825","1.0,-0.015267259554568757,0.4762913260168815",197,134,5,311,"0.3485477954945324,0.4227267056127266,-1.0",134,"0.29323185337982705,0.4365272844863326,-1.0",139,145,2.888336900000013
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,105,test,NoPrioritise,1,circle,cross,triangle,square,"0.5283655398475315,0.26125276704655587,0.6724040666408482","1.0,-0.27293323902243416,-0.35332683897484074","1.0,0.029697581538389972,-1.0","0.1774490411200258,0.4614263698132157,-0.8044096137074778",272,14,61,150,"1.0,-0.27293323902243416,-0.35332683897484074",14,"0.9709143462906737,0.05487098646765176,0.5521665648538059",302,143,2.685607300000356
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,106,test,Prioritise3,0,triangle,square,cross,circle,"0.7481042841002781,0.28401253410301863,-1.0","0.8885895249151152,0.10029123080933622,0.593298310174416","1.0,-0.28545618498147696,-0.27665271730440133","0.09441071644993415,0.40170970408167506,0.5670564126145141",100,296,9,242,"0.7481042841002781,0.28401253410301863,-1.0",100,"0.8072476110492377,0.25673500061136667,-1.0",95,127,3.7296062999998867
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,107,test,NoPrioritise,3,cross,circle,triangle,square,"0.5453823652594301,0.36344457638027117,-1.0","1.0,-0.2759589912597996,-0.3378595329546661","-0.1336957186097738,0.49417000388378884,-0.03453353894846056","-0.017538974095646753,0.43320838581829424,0.48452289736445553",117,13,191,232,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,"0.9709143462906737,0.05487098646765176,0.5521665648538059",302,357,2.795006299999841
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,108,test,Prioritise3,0,triangle,circle,square,cross,"1.0,-0.2133971103908915,-0.5647212078646006","1.0,-0.18672585607811187,0.21894575397790916","0.6364477477613335,0.21838082541010184,0.6641383826852352","-0.04985376064386149,0.4926777683571715,-0.2733707743273047",27,334,279,176,"1.0,-0.2133971103908915,-0.5647212078646006",27,"1.0,-0.07604755533137741,-1.0",47,26,2.018005699999776
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,109,test,Prioritise2,2,circle,cross,triangle,square,"0.7362113369355152,0.2892555466706437,-1.0","1.0,-0.007413941176475647,0.4855113905503705","1.0,-0.2905255226561695,-0.14211314919909668","1.0,-0.03828278687151976,-1.0",101,310,0,52,"1.0,-0.2905255226561695,-0.14211314919909668",0,"1.0,-0.26238457869240295,-0.4002073564444957",17,281,3.474687299999914
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,110,test,Prioritise2,2,triangle,cross,square,circle,"0.19781922438295352,0.4574422518266765,-0.8818361039644314","0.4665589352747248,0.2840716923699367,0.6714844115718321","1.0,-0.266139671692747,-0.3844942650329082","0.7362113369355152,0.2892555466706437,-1.0",148,268,16,101,"1.0,-0.266139671692747,-0.3844942650329082",16,"1.0,-0.29111130123666484,-0.15686324257888173",1,305,2.094102000000021
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,111,test,Prioritise3,0,square,cross,triangle,circle,"-0.1415152911985038,0.4725588943334964,0.2868282896334675","0.3446475566939091,0.32593623267112437,0.6573177271493604","1.0,0.031678509722878445,0.528693730626498","0.06286533759988822,0.4804846395944975,-0.5215000541421746",214,260,305,162,"-0.1415152911985038,0.4725588943334964,0.2868282896334675",214,"1.0,-0.2905255226561695,-0.14211314919909668",0,128,2.5953159999999116
