id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,54,test,Prioritise4,1,triangle,circle,square,cross,"0.1456375685133382,0.387038501124352,0.5938426811268567","-0.07663707943429687,0.49424057193593485,-0.2075945922293636","0.8072476110492377,0.25673500061136667,-1.0","1.0,-0.19319706407583936,0.20612000948251996",246,180,95,335,"-0.07663707943429687,0.49424057193593485,-0.2075945922293636",180,"1.0,-0.1558548551326704,-0.7405909184559469",36,192,3.655743000000257
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,55,test,Prioritise4,0,square,circle,cross,triangle,"0.28536486694739915,0.3449661378960809,0.6441272460635925","-0.15913672951032076,0.48350679120805196,0.18230705521727808","1.0,0.04460337025072447,-1.0","0.15741439024530024,0.4651753747362595,-0.7441898531558468",256,206,63,152,"0.28536486694739915,0.3449661378960809,0.6441272460635925",256,"-0.0889322071979689,0.49470485377678974,-0.17530036558846096",182,305,3.776582100000269
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,56,test,NoPrioritise,0,circle,triangle,square,cross,"1.0,-0.28849207683894174,-0.11276294357485506","1.0,-0.007413941176475647,0.4855113905503705","1.0,0.14454808295369936,-1.0","0.49743207809976986,0.2728177294164349,0.672458831583457",358,310,77,270,"1.0,-0.28849207683894174,-0.11276294357485506",358,"-0.11850987372908683,0.4637398184337027,0.34737226103556385",219,115,4.774646300000313
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,57,test,Prioritise3,1,triangle,cross,circle,square,"0.1774490411200258,0.4614263698132157,-0.8044096137074778","1.0,0.06672643376273091,-1.0","0.04661056885000425,0.4151827959781793,0.5366388806382338","1.0,-0.291416597096681,-0.18651092035548889",150,66,238,3,"1.0,0.06672643376273091,-1.0",66,"1.0,-0.12765325079304635,-0.8480385611780058",40,49,4.245590800000173
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,58,test,Prioritise1,0,cross,triangle,circle,square,"0.1673887875274096,0.46333008938060627,-0.7729226224565875","-0.10032491436032498,0.45768874039972984,0.3817396096664756","1.0,-0.24030349193845646,-0.4804258498410512","1.0,-0.16655302622891022,0.25673909055504174",151,222,22,331,"0.1673887875274096,0.46333008938060627,-0.7729226224565875",151,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,279,3.413191999999981
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,59,test,Prioritise2,3,triangle,circle,square,cross,"1.0,-0.16655302622891022,0.25673909055504174","-0.0889322071979689,0.49470485377678974,-0.17530036558846096","1.0,-0.266139671692747,-0.3844942650329082","0.013319861281873457,0.4245182348375207,0.5115287599103473",331,182,16,235,"0.013319861281873457,0.4245182348375207,0.5115287599103473",235,"0.6407010103455535,0.32862970770224886,-1.0",109,130,5.444853500000136
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,60,test,Prioritise3,1,square,cross,circle,triangle,"1.0,-0.07783297952557244,0.3960373748090056","0.4981526525436166,0.3791643150394166,-1.0","1.0,-0.176090722701999,-0.6762956704638035","-0.12538192785381974,0.49466166942996614,-0.0651744334368548",319,121,33,189,"0.4981526525436166,0.3791643150394166,-1.0",121,"0.3262451978832188,0.42843842117143094,-1.0",136,239,4.812603299999864
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,61,test,Prioritise1,2,triangle,circle,cross,square,"-0.017538974095646753,0.43320838581829424,0.48452289736445553","1.0,-0.20752138035248524,-0.5823144238115788","0.9026141269879491,0.09282770385166228,0.5869975937203944","0.7954699681646173,0.26233143705175754,-1.0",232,28,297,96,"0.9026141269879491,0.09282770385166228,0.5869975937203944",297,"1.0,-0.09100024043058197,-1.0",45,27,3.438056800000595
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,62,test,Prioritise2,2,square,cross,circle,triangle,"0.7578023835242338,0.165070026077772,0.63954193062201","1.0,-0.2133971103908915,-0.5647212078646006","0.6885060196604067,0.3095143481419429,-1.0","-0.15601024525342333,0.4900377710624384,0.08414494382818494",287,27,105,199,"0.6885060196604067,0.3095143481419429,-1.0",105,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,323,4.228676299999279
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,63,test,Prioritise3,3,triangle,circle,cross,square,"1.0,-0.13815640460244194,0.305409278040333","0.4630300053623657,0.39022810787803497,-1.0","1.0,0.10281785561567158,-1.0","0.4204673865307198,0.3003640950728248,0.6680936776579738",327,124,71,265,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,131,3.437574499999755
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,64,test,Prioritise1,2,circle,square,cross,triangle,"-0.11109230792064029,0.494998675286374,-0.11182488810932678","1.0,-0.25349859092244853,0.058576446168723484","1.0,0.10281785561567158,-1.0","0.3937919637711427,0.41052389502637143,-1.0",186,346,71,130,"1.0,0.10281785561567158,-1.0",71,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,135,6.221355499999845
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,65,test,Prioritise1,1,triangle,square,cross,circle,"0.12802681261339854,0.47036395437091305,-0.6683938146358337","0.8885895249151152,0.10029123080933622,0.593298310174416","-0.12384754992127334,0.4656289401720195,0.3355818842165046","1.0,0.14454808295369936,-1.0",155,296,218,77,"0.8885895249151152,0.10029123080933622,0.593298310174416",296,"0.14752787305018233,0.4669625621869047,-0.7174796825499677",153,305,4.019696499999554
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,66,test,Prioritise4,2,cross,circle,square,triangle,"1.0,-0.2853220527670477,-0.0836186653125478","0.10691635848548953,0.39815526341168916,0.5740986907036785","0.14752787305018233,0.4669625621869047,-0.7174796825499677","1.0,0.0885108071490186,-1.0",356,243,153,69,"0.14752787305018233,0.4669625621869047,-0.7174796825499677",153,"1.0,-0.24030349193845646,-0.4804258498410512",22,166,3.5260889999999563
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,67,test,Prioritise4,1,square,triangle,cross,circle,"1.0,-0.15960027999342463,0.2690977661520819","1.0,-0.24513616553833184,-0.4641238358039159","0.8189948021797893,0.2510686603392729,-1.0","-0.12966480223349675,0.49444262706220066,-0.04980752507879116",330,21,94,190,"1.0,-0.24513616553833184,-0.4641238358039159",21,"-0.15857178695416452,0.48845422840718666,0.1127707600476957",201,223,5.780314999999973
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,68,test,Prioritise1,3,circle,cross,triangle,square,"0.7481042841002781,0.28401253410301863,-1.0","1.0,-0.12042756170577695,-0.8836340589512358","0.011345098196205106,0.4870029319956142,-0.41073039696963887","1.0,-0.2853220527670477,-0.0836186653125478",100,41,168,356,"1.0,-0.2853220527670477,-0.0836186653125478",356,"-0.10043403746491275,0.49495767021285575,-0.14337977127983403",184,160,5.994797500000459
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,69,test,Prioritise4,0,triangle,cross,circle,square,"0.1673887875274096,0.46333008938060627,-0.7729226224565875","1.0,0.029697581538389972,-1.0","0.4204673865307198,0.3003640950728248,0.6680936776579738","-0.13746749759655974,0.49384364036211803,-0.01935357496354817",151,61,265,192,"0.1673887875274096,0.46333008938060627,-0.7729226224565875",151,"0.7004475934634664,0.30455679594870433,-1.0",104,199,4.1892477999999755
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,70,test,Prioritise1,1,triangle,square,circle,cross,"1.0,-0.10844910144201803,0.3519141850209708","-0.04985376064386149,0.4926777683571715,-0.2733707743273047","0.7362113369355152,0.2892555466706437,-1.0","-0.12881863109484093,0.46745492896353924,0.32362925960524147",323,176,101,217,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047",176,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178",185,323,3.192337999999836
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,71,test,Prioritise4,3,circle,square,cross,triangle,"0.8771865507724368,0.22170185938115816,-1.0","-0.1415152911985038,0.4725588943334964,0.2868282896334675","0.4819850074232215,0.2784837623913883,0.6721002952002628","1.0,-0.2696580629443429,-0.3688697412252795",89,214,269,15,"1.0,-0.2696580629443429,-0.3688697412252795",15,"1.0,-0.2905255226561695,-0.14211314919909668",0,167,4.302899199999956
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,72,test,Prioritise1,0,circle,cross,square,triangle,"0.911575527904773,0.20327130372654878,-1.0","1.0,-0.15960027999342463,0.2690977661520819","0.19781922438295352,0.4574422518266765,-0.8818361039644314","-0.15691856372514257,0.4811251279442219,0.20925454252068332",86,330,148,208,"0.911575527904773,0.20327130372654878,-1.0",86,"1.0,0.07402842417913646,-1.0",67,7,3.0136161000000357
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,73,test,Prioritise3,1,cross,circle,square,triangle,"1.0,-0.07783297952557244,0.3960373748090056","1.0,0.12391818455152381,-1.0","1.0,-0.28715474606071,-0.26149890951485844","-0.02724900693809007,0.43596400275120595,0.47511170232003863",319,74,8,231,"1.0,0.12391818455152381,-1.0",74,"1.0,-0.00039510366743955583,-1.0",57,155,2.390730699999949
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,74,test,NoPrioritise,1,square,circle,triangle,cross,"1.0,-0.007959551777363516,-1.0","0.09948789533259128,0.47503830359136323,-0.601955130836429","0.6168077568629242,0.33775906377670717,-1.0","1.0,-0.266139671692747,-0.3844942650329082",56,158,111,16,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,"0.21850949126575658,0.4532202130288874,-0.9933869065076532",146,238,2.5950652000001355
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,75,test,Prioritise3,0,circle,triangle,cross,square,"0.7599790593392,0.278698430329378,-1.0","0.9439739668489959,0.07017173146500566,0.5667550331301558","0.1673887875274096,0.46333008938060627,-0.7729226224565875","1.0,-0.2541916545294901,-0.43193236346031305",99,300,151,19,"0.7599790593392,0.278698430329378,-1.0",99,"0.7481042841002781,0.28401253410301863,-1.0",100,346,3.078385600000729
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,76,test,NoPrioritise,1,cross,square,circle,triangle,"1.0,-0.07783297952557244,0.3960373748090056","-0.007535811164553707,0.4303825516742039,0.4937312314227156","1.0,0.007155954649565421,-1.0","0.31518019558100097,0.43119815975599396,-1.0",319,233,58,137,"-0.007535811164553707,0.4303825516742039,0.4937312314227156",233,"1.0,0.12391818455152381,-1.0",74,214,2.641392900000028
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,77,test,NoPrioritise,1,triangle,square,cross,circle,"1.0,-0.18262560807777894,-0.6564771422547051","0.6210691465439071,0.22472865664823272,0.6660842894513506","0.6885060196604067,0.3095143481419429,-1.0","0.1184165720364383,0.4719787961363635,-0.6454646836219573",32,278,105,156,"0.6210691465439071,0.22472865664823272,0.6660842894513506",278,"0.8314067698500829,0.129644828397681,0.6162087510840306",292,156,2.0574992000001657
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,78,test,Prioritise2,0,cross,square,circle,triangle,"1.0,-0.0855518419522695,0.38524161028667625","0.43579397082986615,0.29501209376045523,0.6694809165992386","0.09017416231209929,0.4764835565228893,-0.581140049938324","1.0,-0.09100024043058197,-1.0",320,266,159,45,"1.0,-0.0855518419522695,0.38524161028667625",320,"0.7278119810668549,0.17880451220180715,0.6471802765379799",285,248,3.0718127000000095
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,79,test,NoPrioritise,2,square,circle,cross,triangle,"0.22896995211020998,0.45101907426419996,-1.0","0.32969209843730707,0.3308126345090221,0.6543985772501693","-0.1481252589400609,0.4756545429797898,0.26153874370652797","1.0,0.10990102188412854,-1.0",145,259,212,72,"-0.1481252589400609,0.4756545429797898,0.26153874370652797",212,"0.5691306813430501,0.3551652128948415,-1.0",115,120,3.525358299999425
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,80,test,NoPrioritise,2,circle,triangle,cross,square,"-0.1582066093163167,0.48234509352938293,0.19584550247902222","1.0,0.0520116041796701,-1.0","1.0,-0.28849207683894174,-0.11276294357485506","0.3373683384989987,0.425614728337375,-1.0",207,64,358,135,"1.0,-0.28849207683894174,-0.11276294357485506",358,"0.7954699681646173,0.26233143705175754,-1.0",96,60,2.8057097000000795
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,81,test,Prioritise1,1,circle,square,triangle,cross,"1.0,-0.20752138035248524,-0.5823144238115788","1.0,-0.17339639938985352,0.2442586263282529","0.8656291340184048,0.2277117481201254,-1.0","0.3148218664135791,0.3356097028178475,0.6512264970146455",28,332,90,258,"1.0,-0.17339639938985352,0.2442586263282529",332,"0.7362113369355152,0.2892555466706437,-1.0",101,23,2.545107700000699
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,82,test,Prioritise2,2,triangle,square,cross,circle,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474","1.0,-0.2812391217555803,-0.30713162009795525","1.0,-0.007413941176475647,0.4855113905503705","0.4282253351913974,0.40067838587068505,-1.0",181,11,310,127,"1.0,-0.007413941176475647,0.4855113905503705",310,"0.984183681480933,0.0471694796759472,0.544551712303033",303,343,3.572109200000341
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,83,test,Prioritise4,3,square,cross,circle,triangle,"0.4630300053623657,0.39022810787803497,-1.0","1.0,-0.007959551777363516,-1.0","0.4204673865307198,0.3003640950728248,0.6680936776579738","1.0,-0.15254529173699993,0.2813312795320311",124,56,265,329,"1.0,-0.15254529173699993,0.2813312795320311",329,"1.0,-0.18672585607811187,0.21894575397790916",334,326,2.22489349999978
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,84,test,Prioritise4,3,circle,cross,square,triangle,"1.0,-0.15960027999342463,0.2690977661520819","0.25011230249462657,0.4464347244570299,-1.0","1.0,-0.06852917744512788,-1.0","-0.15325530146069954,0.47850880592239364,0.23567289266690317",330,143,48,210,"-0.15325530146069954,0.47850880592239364,0.23567289266690317",210,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,39,2.119904099999985
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,85,test,Prioritise1,0,cross,circle,square,triangle,"0.5217173616076898,0.3714436344565344,-1.0","-0.03665861455697994,0.4386499069954206,0.4655003413302212","0.9898363577373541,0.15802139914365565,-1.0","1.0,-0.04666697700988032,0.4375655321668761",119,230,79,315,"0.5217173616076898,0.3714436344565344,-1.0",119,"0.47470490157818523,0.38660875671905104,-1.0",123,308,7.868007600000055
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,86,test,Prioritise2,1,triangle,cross,square,circle,"0.9229356114863154,0.19699631777014193,-1.0","1.0,-0.283482916447115,-0.29186272671519153","0.6823545184579658,0.19890605819631269,0.6567852503614975","0.40522526965537775,0.4073086888830977,-1.0",85,10,282,129,"1.0,-0.283482916447115,-0.29186272671519153",10,"1.0,-0.29111130123666484,-0.15686324257888173",1,327,6.7114383000007365
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,87,test,Prioritise2,0,cross,square,circle,triangle,"0.7362113369355152,0.2892555466706437,-1.0","1.0,-0.09842467873037941,-1.0","0.2607905457923898,0.44405077031286466,-1.0","0.4051864188365102,0.30563705046778256,0.6664498358678796",101,44,142,264,"0.7362113369355152,0.2892555466706437,-1.0",101,"0.0809641014742315,0.4778728517952051,-0.560834903418019",160,49,2.910700800000086
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,88,test,Prioritise4,0,cross,square,triangle,circle,"-0.1552691192795369,0.47984650043174004,0.22253130766167373","0.8656291340184048,0.2277117481201254,-1.0","0.3262451978832188,0.42843842117143094,-1.0","1.0,-0.05449202187079283,0.427438243059558",209,90,136,316,"-0.1552691192795369,0.47984650043174004,0.22253130766167373",209,"-0.11280811015512238,0.4617870748317987,0.35899735609320693",220,226,3.5255003000002034
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,89,test,NoPrioritise,1,cross,square,triangle,circle,"0.5453823652594301,0.36344457638027117,-1.0","1.0,0.007155954649565421,-1.0","-0.1442047673080774,0.4930289775224417,0.010718955352132964","0.4051864188365102,0.30563705046778256,0.6664498358678796",117,58,194,264,"1.0,0.007155954649565421,-1.0",58,"1.0,-0.023115205136178596,-1.0",54,256,3.3880895000002056
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,90,test,Prioritise3,0,cross,circle,square,triangle,"1.0,-0.289651960671372,-0.12741280502186536","0.019624625934283157,0.48605247051678724,-0.428609032695351","0.4204673865307198,0.3003640950728248,0.6680936776579738","1.0,-0.13481497066722903,-0.8172789642511413",359,167,265,39,"1.0,-0.289651960671372,-0.12741280502186536",359,"1.0,-0.26238457869240295,-0.4002073564444957",17,250,4.1061636000004
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,91,test,Prioritise1,2,circle,cross,square,triangle,"0.6646065852612066,0.3192149609683923,-1.0","-0.15425303278284086,0.49074605836511664,0.06966808771232391","0.43579397082986615,0.29501209376045523,0.6694809165992386","1.0,-0.1558548551326704,-0.7405909184559469",107,198,266,36,"0.43579397082986615,0.29501209376045523,0.6694809165992386",266,"0.7004475934634664,0.30455679594870433,-1.0",104,162,3.256719900000462
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,92,test,Prioritise4,3,cross,triangle,square,circle,"1.0,0.07402842417913646,-1.0","-0.137653653553384,0.47091943313012696,0.2992494234533911","1.0,-0.12344048141961106,0.3289459564990056","0.4051864188365102,0.30563705046778256,0.6664498358678796",67,215,325,264,"0.4051864188365102,0.30563705046778256,0.6664498358678796",264,"0.4051864188365102,0.30563705046778256,0.6664498358678796",264,158,2.5301283999997395
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,93,test,Prioritise1,0,cross,circle,square,triangle,"0.1184165720364383,0.4719787961363635,-0.6454646836219573","0.5691306813430501,0.3551652128948415,-1.0","1.0,-0.18262560807777894,-0.6564771422547051","0.6670955436242052,0.20546863097446266,0.6594879335101997",156,115,32,281,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,"0.011345098196205106,0.4870029319956142,-0.41073039696963887",168,293,2.927511699999741
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,94,test,Prioritise4,1,cross,square,circle,triangle,"0.07004997715874661,0.40859431628906884,0.5522929170622126","1.0,-0.13481497066722903,-0.8172789642511413","0.8314067698500829,0.129644828397681,0.6162087510840306","0.29323185337982705,0.4365272844863326,-1.0",240,39,292,139,"1.0,-0.13481497066722903,-0.8172789642511413",39,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,203,2.8801907000006395
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,95,test,Prioritise3,2,triangle,square,circle,cross,"0.6885060196604067,0.3095143481419429,-1.0","1.0,-0.015534070910116049,-1.0","-0.15218698220497417,0.491399065672369,0.0550849709310266","1.0,0.016090771115826907,0.5120159997035829",105,55,197,307,"-0.15218698220497417,0.491399065672369,0.0550849709310266",197,"-0.14715582087117385,0.4925402828135286,0.025608434090147236",195,196,3.2574670000003607
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,96,test,Prioritise3,0,circle,cross,square,triangle,"1.0,-0.24513616553833184,-0.4641238358039159","0.8744524420551003,0.1077067653533772,0.5993718879433354","0.3937919637711427,0.41052389502637143,-1.0","-0.137653653553384,0.47091943313012696,0.2992494234533911",21,295,130,215,"1.0,-0.24513616553833184,-0.4641238358039159",21,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,194,3.5270199999995384
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,97,test,Prioritise2,3,triangle,square,cross,circle,"0.7004475934634664,0.30455679594870433,-1.0","1.0,0.031678509722878445,0.528693730626498","1.0,-0.21911833444213913,-0.5474132739956148","0.21850949126575658,0.4532202130288874,-0.9933869065076532",104,305,26,146,"0.21850949126575658,0.4532202130288874,-0.9933869065076532",146,"1.0,-0.0932311933171065,0.374286934875081",321,224,4.140667399999984
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,98,test,Prioritise3,0,triangle,cross,circle,square,"-0.15691856372514257,0.4811251279442219,0.20925454252068332","0.4981526525436166,0.3791643150394166,-1.0","1.0,-0.07783297952557244,0.3960373748090056","1.0,-0.289651960671372,-0.12741280502186536",208,121,319,359,"-0.15691856372514257,0.4811251279442219,0.20925454252068332",208,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,100,3.678105400000277
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,99,test,Prioritise1,2,square,triangle,circle,cross,"0.31518019558100097,0.43119815975599396,-1.0","-0.137653653553384,0.47091943313012696,0.2992494234533911","1.0,-0.23416809090988489,0.11348302116348141","0.697563521415238,0.19227379976898162,0.6538323072937366",137,215,342,283,"1.0,-0.23416809090988489,0.11348302116348141",342,"1.0,-0.27293323902243416,-0.35332683897484074",14,185,3.478857799999787
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,100,test,Prioritise4,2,square,cross,triangle,circle,"1.0,-0.03828278687151976,-1.0","-0.14097292288545527,0.4934633616179327,-0.004268922352566595","0.6364477477613335,0.21838082541010184,0.6641383826852352","1.0,-0.21761393967782516,0.1537648375256555",52,193,279,339,"0.6364477477613335,0.21838082541010184,0.6641383826852352",279,"0.8168605703912253,0.13684827598857496,0.6213530935889016",291,353,8.34259099999963
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,101,test,Prioritise2,0,square,cross,triangle,circle,"0.5902286499321849,0.2372037618456999,0.6692134526599127","1.0,0.0885108071490186,-1.0","-0.045760705841983884,0.4412666063320212,0.45569155140365925","0.22896995211020998,0.45101907426419996,-1.0",276,69,229,145,"0.5902286499321849,0.2372037618456999,0.6692134526599127",276,"1.0,-0.06852917744512788,-1.0",48,350,1.7190081999997346
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,102,test,NoPrioritise,1,circle,cross,triangle,square,"0.18599750731146814,0.3752337008299145,0.6114718629309206","0.8886984490493344,0.21562474761751438,-1.0","1.0,-0.007413941176475647,0.4855113905503705","0.28235212283095645,0.4390974279014652,-1.0",249,88,310,140,"0.8886984490493344,0.21562474761751438,-1.0",88,"0.8022226392771252,0.14399413187212562,0.6262603189685363",290,193,1.5724101999994673
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,103,test,NoPrioritise,2,square,triangle,cross,circle,"0.29323185337982705,0.4365272844863326,-1.0","1.0,-0.023115205136178596,-1.0","0.3148218664135791,0.3356097028178475,0.6512264970146455","1.0,-0.0855518419522695,0.38524161028667625",139,54,258,320,"0.3148218664135791,0.3356097028178475,0.6512264970146455",258,"1.0,-0.14892208927791584,-0.7642951287839744",37,189,1.4277834000004077
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,104,test,NoPrioritise,3,square,triangle,circle,cross,"1.0,0.022205290041545256,-1.0","-0.12085421394465079,0.49482727509491764,-0.08063336981743141","1.0,-0.28704790815198966,-0.09816451385922986","0.43579397082986615,0.29501209376045523,0.6694809165992386",60,188,357,266,"0.43579397082986615,0.29501209376045523,0.6694809165992386",266,"0.7127176267031001,0.18557291042394586,0.6506302425082333",284,14,1.3874445000001288
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,105,test,NoPrioritise,1,cross,square,circle,triangle,"1.0,-0.23930972970484676,0.09987881270213972","-0.12384754992127334,0.4656289401720195,0.3355818842165046","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","0.5217173616076898,0.3714436344565344,-1.0",343,218,174,119,"-0.12384754992127334,0.4656289401720195,0.3355818842165046",218,"-0.12384754992127334,0.4656289401720195,0.3355818842165046",218,154,2.6757307999996556
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,106,test,Prioritise2,3,circle,square,triangle,cross,"0.18759316868675757,0.45946387343509576,-0.8398972692549822","1.0,-0.2583995670372059,-0.4160170008955538","0.8771865507724368,0.22170185938115816,-1.0","-0.0864279937772866,0.4533299305616785,0.40378459741649797",149,18,89,224,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,"1.0,-0.20149881210311282,-0.6002331830476271",29,69,2.5482638000003135
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,107,test,NoPrioritise,0,cross,triangle,square,circle,"1.0,-0.2583995670372059,-0.4160170008955538","0.6765582342033039,0.31440040312493167,-1.0","-0.1598212484830719,0.4866460428277808,0.1409432704458322","1.0,-0.18672585607811187,0.21894575397790916",18,106,203,334,"1.0,-0.2583995670372059,-0.4160170008955538",18,"1.0,-0.2352776592018201,-0.4968859262116322",23,274,3.4402256000003035
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,108,test,NoPrioritise,0,triangle,cross,square,circle,"0.3937919637711427,0.41052389502637143,-1.0","1.0,-0.2853220527670477,-0.0836186653125478","-0.07115460775268467,0.4487065849390661,0.42510855757080535","0.7726890832158932,0.15810653737494773,0.6353563968956581",130,356,226,288,"0.3937919637711427,0.41052389502637143,-1.0",130,"0.024156992038590452,0.42147876676365525,0.5201127943356356",236,1,1.7266443999997136
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,109,test,Prioritise1,1,triangle,square,cross,circle,"1.0,-0.2541916545294901,-0.43193236346031305","0.8885895249151152,0.10029123080933622,0.593298310174416","0.002753009035763032,0.42748599986642954,0.5027340537090634","-0.05680994196765965,0.4931478034098584,-0.2567707460520542",19,296,234,177,"0.8885895249151152,0.10029123080933622,0.593298310174416",296,"0.5747774279545166,0.24332959852807035,0.670395358395977",275,37,2.8927215000003343
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,110,test,Prioritise4,1,circle,cross,square,triangle,"1.0,-0.1694459751095364,-0.6968170409133772","0.08211922552252782,0.40518924666980105,0.5597871012004456","0.6646065852612066,0.3192149609683923,-1.0","0.6670955436242052,0.20546863097446266,0.6594879335101997",34,241,107,281,"0.08211922552252782,0.40518924666980105,0.5597871012004456",241,"0.019624625934283157,0.48605247051678724,-0.428609032695351",167,296,2.1949098000004597
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,111,test,Prioritise4,3,triangle,cross,square,circle,"0.3000437839717358,0.34032750492681907,0.6478023910819077","1.0,-0.29111130123666484,-0.15686324257888173","0.6765582342033039,0.31440040312493167,-1.0","0.03656203285471027,0.4839890544285097,-0.46499532916065",257,1,106,165,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"0.002753009035763032,0.42748599986642954,0.5027340537090634",234,193,1.6885331999992559
